"FileName","FullPath","RootCategory","ProbableRole","SizeBytes","LastWrite"
"Xamarin.Messaging.Client.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\msbuild\Current\bin\Sdks\Xamarin.IoT.Sdk\build\Xamarin.Messaging.Client.dll","client","unknown","141312","2026-02-05 21:43"
"Xamarin.Messaging.Common.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\msbuild\Current\bin\Sdks\Xamarin.IoT.Sdk\build\Xamarin.Messaging.Common.dll","client","unknown","44032","2026-02-05 21:43"
"Xamarin.Messaging.Integration.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\msbuild\Current\bin\Sdks\Xamarin.IoT.Sdk\build\Xamarin.Messaging.Integration.dll","client","unknown","135680","2026-02-05 21:43"
"Xamarin.Messaging.Ssh.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\msbuild\Current\bin\Sdks\Xamarin.IoT.Sdk\build\Xamarin.Messaging.Ssh.dll","client","unknown","239616","2026-02-05 21:43"
"Xamarin.VisualStudio.IoT.Tasks.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\msbuild\Current\bin\Sdks\Xamarin.IoT.Sdk\build\Xamarin.VisualStudio.IoT.Tasks.dll","client","unknown","11776","2026-02-05 21:43"
"Microsoft.Build.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\msbuild\Current\bin\tr\Microsoft.Build.resources.dll","client","unknown","87552","2026-02-05 21:43"
"Microsoft.Build.Tasks.Core.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\msbuild\Current\bin\tr\Microsoft.Build.Tasks.Core.resources.dll","client","unknown","142336","2026-02-05 21:43"
"Microsoft.Build.Utilities.Core.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\msbuild\Current\bin\tr\Microsoft.Build.Utilities.Core.resources.dll","client","unknown","23552","2026-02-05 21:43"
"MSBuild.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\msbuild\Current\bin\tr\MSBuild.resources.dll","client","unknown","51200","2026-02-05 21:43"
"Microsoft.Build.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\msbuild\Current\bin\zh-Hans\Microsoft.Build.resources.dll","client","unknown","79872","2026-02-05 21:43"
"Microsoft.Build.Tasks.Core.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\msbuild\Current\bin\zh-Hans\Microsoft.Build.Tasks.Core.resources.dll","client","unknown","131072","2026-02-05 21:43"
"Microsoft.Build.Utilities.Core.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\msbuild\Current\bin\zh-Hans\Microsoft.Build.Utilities.Core.resources.dll","client","unknown","21504","2026-02-05 21:43"
"MSBuild.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\msbuild\Current\bin\zh-Hans\MSBuild.resources.dll","client","unknown","44544","2026-02-05 21:43"
"Microsoft.Build.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\msbuild\Current\bin\zh-Hant\Microsoft.Build.resources.dll","client","unknown","78336","2026-02-05 21:43"
"Microsoft.Build.Tasks.Core.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\msbuild\Current\bin\zh-Hant\Microsoft.Build.Tasks.Core.resources.dll","client","unknown","129536","2026-02-05 21:43"
"Microsoft.Build.Utilities.Core.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\msbuild\Current\bin\zh-Hant\Microsoft.Build.Utilities.Core.resources.dll","client","unknown","21504","2026-02-05 21:43"
"MSBuild.resources.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\msbuild\Current\bin\zh-Hant\MSBuild.resources.dll","client","unknown","46080","2026-02-05 21:43"
"Microsoft.Build.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\12.0\bin\Microsoft.Build.dll","client","unknown","280576","2026-02-05 21:43"
"Microsoft.Build.Engine.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\12.0\bin\Microsoft.Build.Engine.dll","client","unknown","236032","2026-02-05 21:43"
"Microsoft.Build.Framework.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\12.0\bin\Microsoft.Build.Framework.dll","client","unknown","32768","2026-02-05 21:43"
"Microsoft.Build.Tasks.v12.0.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\12.0\bin\Microsoft.Build.Tasks.v12.0.dll","client","unknown","174592","2026-02-05 21:43"
"Microsoft.Build.Utilities.v12.0.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\12.0\bin\Microsoft.Build.Utilities.v12.0.dll","client","unknown","56832","2026-02-05 21:43"
"Mono.XBuild.Tasks.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\12.0\bin\Mono.XBuild.Tasks.dll","client","unknown","36864","2026-02-05 21:43"
"Microsoft.Build.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\14.0\bin\Microsoft.Build.dll","client","unknown","280576","2026-02-05 21:43"
"Microsoft.Build.Engine.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\14.0\bin\Microsoft.Build.Engine.dll","client","unknown","236544","2026-02-05 21:43"
"Microsoft.Build.Framework.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\14.0\bin\Microsoft.Build.Framework.dll","client","unknown","32768","2026-02-05 21:43"
"Microsoft.Build.Tasks.Core.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\14.0\bin\Microsoft.Build.Tasks.Core.dll","client","unknown","175104","2026-02-05 21:43"
"Microsoft.Build.Utilities.Core.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\14.0\bin\Microsoft.Build.Utilities.Core.dll","client","unknown","56832","2026-02-05 21:43"
"Mono.XBuild.Tasks.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\14.0\bin\Mono.XBuild.Tasks.dll","client","unknown","36864","2026-02-05 21:43"
"Microsoft.Win32.Primitives.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\Microsoft.Win32.Primitives.dll","client","unknown","21216","2026-02-05 21:43"
"netfx.force.conflicts.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\netfx.force.conflicts.dll","client","unknown","25440","2026-02-05 21:43"
"netstandard.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\netstandard.dll","client","unknown","98616","2026-02-05 21:43"
"System.AppContext.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.AppContext.dll","client","unknown","21176","2026-02-05 21:43"
"System.Collections.Concurrent.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Collections.Concurrent.dll","client","unknown","21224","2026-02-05 21:43"
"System.Collections.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Collections.dll","client","unknown","21696","2026-02-05 21:43"
"System.Collections.NonGeneric.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Collections.NonGeneric.dll","client","unknown","21224","2026-02-05 21:43"
"System.Collections.Specialized.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Collections.Specialized.dll","client","unknown","21224","2026-02-05 21:43"
"System.ComponentModel.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.ComponentModel.dll","client","unknown","21192","2026-02-05 21:43"
"System.ComponentModel.EventBasedAsync.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.ComponentModel.EventBasedAsync.dll","client","unknown","21768","2026-02-05 21:43"
"System.ComponentModel.Primitives.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.ComponentModel.Primitives.dll","client","unknown","21752","2026-02-05 21:43"
"System.ComponentModel.TypeConverter.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.ComponentModel.TypeConverter.dll","client","unknown","22784","2026-02-05 21:43"
"System.Console.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Console.dll","client","unknown","21160","2026-02-05 21:43"
"System.Data.Common.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Data.Common.dll","client","unknown","154448","2026-02-05 21:43"
"System.Diagnostics.Contracts.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Diagnostics.Contracts.dll","client","unknown","21736","2026-02-05 21:43"
"System.Diagnostics.Debug.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Diagnostics.Debug.dll","client","unknown","21208","2026-02-05 21:43"
"System.Diagnostics.FileVersionInfo.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Diagnostics.FileVersionInfo.dll","client","unknown","21248","2026-02-05 21:43"
"System.Diagnostics.Process.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Diagnostics.Process.dll","client","unknown","21728","2026-02-05 21:43"
"System.Diagnostics.StackTrace.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Diagnostics.StackTrace.dll","client","unknown","23936","2026-02-05 21:43"
"System.Diagnostics.TextWriterTraceListener.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Diagnostics.TextWriterTraceListener.dll","client","unknown","21280","2026-02-05 21:43"
"System.Diagnostics.Tools.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Diagnostics.Tools.dll","client","unknown","21208","2026-02-05 21:43"
"System.Diagnostics.TraceSource.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Diagnostics.TraceSource.dll","client","unknown","21744","2026-02-05 21:43"
"System.Diagnostics.Tracing.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Diagnostics.Tracing.dll","client","unknown","31608","2026-02-05 21:43"
"System.Drawing.Primitives.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Drawing.Primitives.dll","client","unknown","21208","2026-02-05 21:43"
"System.Dynamic.Runtime.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Dynamic.Runtime.dll","client","unknown","22224","2026-02-05 21:43"
"System.Globalization.Calendars.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Globalization.Calendars.dll","client","unknown","21744","2026-02-05 21:43"
"System.Globalization.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Globalization.dll","client","unknown","21192","2026-02-05 21:43"
"System.Globalization.Extensions.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Globalization.Extensions.dll","client","unknown","25992","2026-02-05 21:43"
"System.IO.Compression.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.IO.Compression.dll","client","unknown","110944","2026-02-05 21:43"
"System.IO.Compression.ZipFile.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.IO.Compression.ZipFile.dll","client","unknown","21224","2026-02-05 21:43"
"System.IO.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.IO.dll","client","unknown","21144","2026-02-05 21:43"
"System.IO.FileSystem.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.IO.FileSystem.dll","client","unknown","21192","2026-02-05 21:43"
"System.IO.FileSystem.DriveInfo.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.IO.FileSystem.DriveInfo.dll","client","unknown","21232","2026-02-05 21:43"
"System.IO.FileSystem.Primitives.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.IO.FileSystem.Primitives.dll","client","unknown","21232","2026-02-05 21:43"
"System.IO.FileSystem.Watcher.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.IO.FileSystem.Watcher.dll","client","unknown","21224","2026-02-05 21:43"
"System.IO.IsolatedStorage.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.IO.IsolatedStorage.dll","client","unknown","21208","2026-02-05 21:43"
"System.IO.MemoryMappedFiles.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.IO.MemoryMappedFiles.dll","client","unknown","21216","2026-02-05 21:43"
"System.IO.Pipes.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.IO.Pipes.dll","client","unknown","21168","2026-02-05 21:43"
"System.IO.UnmanagedMemoryStream.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.IO.UnmanagedMemoryStream.dll","client","unknown","21232","2026-02-05 21:43"
"System.Linq.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Linq.dll","client","unknown","21152","2026-02-05 21:43"
"System.Linq.Expressions.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Linq.Expressions.dll","client","unknown","22224","2026-02-05 21:43"
"System.Linq.Parallel.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Linq.Parallel.dll","client","unknown","21192","2026-02-05 21:43"
"System.Linq.Queryable.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Linq.Queryable.dll","client","unknown","21192","2026-02-05 21:43"
"System.Net.Http.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Net.Http.dll","client","unknown","198472","2026-02-05 21:43"
"System.Net.NameResolution.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Net.NameResolution.dll","client","unknown","21208","2026-02-05 21:43"
"System.Net.NetworkInformation.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Net.NetworkInformation.dll","client","unknown","22248","2026-02-05 21:43"
"System.Net.Ping.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\net461\lib\System.Net.Ping.dll","client","unknown","21168","2026-02-05 21:43"
